job_link,job_title,company_name,company_location,salary,job_type,rating,job_description,searched_job,searched_location
https://www.indeed.com/rc/clk?jk=71d265d78541df34&fccid=23ff70694b33637d&vjs=3,"Senior Data Analyst, Marketing",GameChanger,"Remote in New York, NY",115000,Not available,4.3,"Experience with BI tools and , visualization.,Mentor cross-functional teammates to level up as consumers and users of data.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=221f25e958a4d72c&fccid=848e72c84ce4a7a7&vjs=3,"Data Analyst * Must have MS in statistics, data science or comp science *",NYU Langone,"New York, NY 10016",81967,Full-time,4.1,"Duties and Responsibilities: Provide technical assistance to analysts and researchers in accessing and analyzing datasets, as needed Create descriptive data…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=62c24370dfa57f07&fccid=5bbee8dbe776ecd5&vjs=3,DATA SCIENTIST—RESEARCH & EVALUATION,Policy Research Associates,"Delmar, NY 12054",97500,Full-time,Not available,"The candidate for this position will have significant expertise in , analysis and visualization with complex data.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=7d8552860b6f5791&fccid=62ea05949fb06eef&vjs=3,Senior Data Analyst,Zip Co,"New York, NY",103000,Full-time,Not available,"Create, support and maintain , models, projects, reports and dashboards; analyze datasets for internal business operations; perform validation and testing of…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=f8a42f77082b2ecd&fccid=f73d2aae691db745&vjs=3,"Machine Learning Engineer, Control Lab",NANOTRONICS IMAGING INC,"Brooklyn, NY 11205",214500,Not available,4.0,"Knowledge of core , science, , visualization, and graphing techniques.,Collaborate with DevOps engineers to plan and deploy , storage and processing…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=efbaec313057d9a8&fccid=1b50fcfb150b1b48&vjs=3,Graphics/Multimedia Editor - AI/ML,The New York Times,"New York, NY",120654,Full-time,4.0,"You should have a strong background in computer vision, image processing and machine learning.,You will train and deploy models for various visual analyses as…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=5ce039d2f0b4599f&fccid=4669ddb66cb65734&vjs=3,"VP, Senior Data Scientist",Berkshire Bank,"Remote in Albany, NY 12207",Not available,Not available,3.0,"Practical knowledge of , from various bureaus and third-party , providers.,Practical knowledge of , from various bureaus and third-party , providers…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=7f554be8578a8ef7&fccid=f770da67b3b51c62&vjs=3,Applied Machine Learning Scientist - Data Technologies,Bloomberg,"New York, NY 10261",205000,Not available,3.9,"Prior work with financial , in large-scale, data-rich environments.,Fluency in time series, panel ,, behavioral analysis, text processing and/or…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=4ceda41afad2164d&fccid=3f26137e0f38a46a&vjs=3,Data Science - Data Science Management Program (DSMP),Blackstone Group,"New York, NY",120000,Full-time,3.9,"1+ years of work experience in a data-driven setting as a , ,, data/business analyst, or , engineer.,Data analysis experience in Python and SQL.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=5205261e69dce7d2&fccid=113712fa84787673&vjs=3,Senior Healthcare Data Analyst,FAIR Health Inc,"New York, NY 10036",Not available,Full-time,Not available,"The ideal person will have a broad knowledge of medical and dental ,, healthcare fee schedules and , products, as well as an ability to apply that…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=78ab7a3361a68daa&fccid=189d9431c3c1e8ca&vjs=3,AI Engineer (AI Ethics),Sony Electronics,"New York, NY",Not available,Full-time,4.1,"Sony AI is seeking highly motivated, self-driven individuals with expertise in software engineering, machine learning and interest in AI ethics.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=c450eb2bf3aa4f10&fccid=384e0959abbf337a&vjs=3,"Senior Data Analyst, Data Analytics",current,"New York, NY 10011",Not available,Not available,Not available,"Drive , modeling requirements for analytics and , engineers.,Establish Looker as a primary , reporting and analytics tool, build modular , models in…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=5726f88befb037c4&fccid=329e52936d287237&vjs=3,"Manager, Data Science",Tiffany & Co.,"New York, NY",156312,Not available,3.7,"Manage a , , to support on the daily operations.,Technical guidance on , management, preparation and engineering.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=c67d688c1674cfb9&fccid=c46d0116f6e69eae&vjs=3,Artificial Intelligence Research - Sr Associate,"JPMorgan Chase Bank, N.A.","New York, NY",164000,Full-time,3.9,"Strong interest in applying, adapting and inventing novel and scalable XAI and fairness techniques in the context of financial applications i.e., applications…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=2f5686d8a2f1346a&fccid=8970a3ecb2f5b884&vjs=3,Lead Data Scientist,Luminate,"Hybrid remote in New York, NY",Not available,Not available,Not available,"Big , experience specifically in entertainment.,Familiar with modern , platforms.,Create predictive models using the latest machine learning algorithms on…", Data Scientist,New York
https://www.indeed.com/company/ConServe/jobs/Data-Scientist-549f18a4a6d8ef83?fccid=8d1563bdf8058f0a&vjs=3,Data Scientist,ConServe,"Hybrid remote in Fairport, NY 14450",70000,Full-time,3.0,"Leverage the , warehouse, operational systems, existing models, and syndicated , to assist in producing , discoveries which will be presented to and…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=0a34d38a6dabf1ee&fccid=7095ffd299c81ef3&vjs=3,"Data Science Manager, Product",Notion,"New York, NY",222500,Not available,Not available,A credible technical coach for your team who is willing to get your hands dirty - You have expertise in SQL and at least one scripting language (ideally Python…, Data Scientist,New York
https://www.indeed.com/rc/clk?jk=a1afaec0ec09460e&fccid=4f4e943d41aa8a93&vjs=3,SENIOR DATA SCIENTIST / DATA SCIENTIST,Tellic LLC,"Pound Ridge, NY 10576",Not available,Not available,Not available,"Proficient with , visualizations (e.g. Bokeh) and using , to tell business stories.,Functionally proficient working with both structured and unstructured…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=527324d75d6e0f41&fccid=2df6a1e69a70a1e7&vjs=3,Senior Data Analyst,Cognizant,"New York, NY",Not available,Full-time,3.9,"Execute and validate , fixes through SQLs Jobs , fixes in production region.,PLSQL, Tableau, RCA & Troubleshooting using logs, exception reports, data…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=4bd624a71a953588&fccid=9e215d88a6b33622&vjs=3,"Artificial Intelligence Leader, Life Sciences - SFL Scientific",Deloitte,"New York, NY",Not available,Full-time,3.9,"Made up of experienced AI strategists, , ,, and AI engineers, they serve as trusted advisors to executives, helping them understand and evaluate new…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=13e72b2644acf18f&fccid=848e72c84ce4a7a7&vjs=3,Research Engineer - data machine learning experience required,NYU Langone,"New York, NY 10016",79385,Full-time,4.1,"Develops performance dashboards to communicate project implantation milestones as well as , generated from new project/program operations.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=23ca78d0fe3dd45d&fccid=326b20ed3e55e12b&vjs=3,Research Scientist - NLP,Kensho,"New York, NY 10007",Not available,Full-time,Not available,"Have experience with the techniques required to work effectively with large, messy real-world data.,Kensho is an Artificial Intelligence company that builds…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=3f4b5295dcfb532a&fccid=bd976cc171c690e0&vjs=3,Lead Data Scientist,Teachers College Columbia University,"Hybrid remote in New York, NY",157500,Not available,4.1,"Develop reproducible , science tools and processes.,Lead and own , science projects from conception to delivery.,A strong understanding of statistics.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=3c8fc8191c477752&fccid=0213df1b2d6a2c22&vjs=3,Machine Learning User Research Scientist,Exponent,"New York, NY 10170",132500,Not available,Not available,"Developing , analysis and visualization tools related to project management, demographics, and human-centered data.,Data acquisition and/or , processing.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=e140a45a0de83eea&fccid=f73d2aae691db745&vjs=3,"Natural Language Processing Engineer, AI Lab",NANOTRONICS IMAGING INC,"Brooklyn, NY 11205",214500,Not available,4.0,"Work with engineers and , from other domains to collaboratively derive solutions and products.,This position will be responsible for building the most…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=02baaa83a20168d8&fccid=306f81e1483f7d82&vjs=3,Data Science Manager,Intercontinental Exchange,"New York, NY 10022",157500,Full-time,3.3,"Work closely with engineering and , science teams to procure, analyze and validate , sources.,The role requires work with significantly large , sets…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=ea9bc3f2625b929c&fccid=9e215d88a6b33622&vjs=3,Data Science Program Manager - SFL Scientific,Deloitte,"New York, NY",Not available,Full-time,3.9,"Previous experience in a technical role such as a , ,, solutions architect, machine learning engineer, AI consultant, etc.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=e1a542c1d8b36c97&fccid=f3eca80b6759548b&vjs=3,DATA SCIENCE CONSULTANT NY,managementsolutions,"York, NY",Not available,Not available,3.6,"You will be working in key projects for leading organizations in , mining & knowledge Discovery, predictive modeling, trend modeling, Simulation models …", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=1f45f65d86797fc3&fccid=f770da67b3b51c62&vjs=3,Applied Statistician - Data Technologies,Bloomberg,"New York, NY 10261",205000,Not available,3.9,"Experience working with financial data.,Experience with Bayesian statistics, time series, panel ,, behavioral analysis, text processing and/or alternative…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=7b8c9b9b8c02b53f&fccid=55e246035f02c566&vjs=3,"Director, Compliance - Privacy & Data Security ( Hybrid- flexible options)",Broadridge,"Edgewood, NY 11717",130000,Full-time,3.6,"You will assist in drafting and negotiating , protection and related agreements;,A minimum of 5 years' experience as a privacy and , security compliance…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=f4b5c8e10e427ae1&fccid=c007936ceb766fe5&vjs=3,Data Science Analyst II,Mount Sinai,"New York, NY",109615,Not available,3.7,"BioMe is also rich in genetic ,, including genome-wide array genotypes, and exome (N ~50,000) and whole genome (N ~10,000) sequencing data.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=771c4ba4195a401d&fccid=6262eae176df0db9&vjs=3,"Director, Data Science",Major League Baseball,"New York, NY",207500,Not available,4.2,"MLB is hiring a Director, , Science to guide and oversee the best practices of , science and machine learning methodologies, intending to connect insights…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=31c82d9fb6f76b78&fccid=eb087cf38bbb1eda&vjs=3,Senior Healthcare Data Analyst,FAIR Health,"New York, NY 10017",95000,Not available,1.3,"The ideal person will have a broad knowledge of medical and dental ,, healthcare fee schedules and , products, as well as an ability to apply that…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=40478be761d45532&fccid=43ff47202e55e07b&vjs=3,Senior Data Analyst,Keyrus USA,"Remote in New York, NY 10018",Not available,Not available,Not available,"Develop custom , models and algorithms to apply to , sets.,Assess the effectiveness and accuracy of new , sources and , gathering techniques.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=5393754e996651a8&fccid=1320c50b75f44505&vjs=3,"Bioinformatics Software Engineer III, Data Scientist",Memorial Sloan Kettering Cancer Center,"New York, NY 10065",154800,Full-time,4.1,"You will work closely with software and , engineers, clinicians, molecular biologists, and other , , to develop and implement cutting-edge data…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=bf9ff80e3bdeb79f&fccid=daeffefe4393cdb0&vjs=3,Senior Data Analyst,New York Post,"Hybrid remote in New York, NY",97500,Not available,4.1,"Collaborate with other analysts and , , to develop large-scale projects and performance reporting.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=51c1a57875907c6a&fccid=dba2ecc1a2f5483e&vjs=3,Data Science Engineer,Rochester Institute of Technology,"Rochester, NY 14623",Not available,Full-time,4.3,"Ability to analyze electro-mechanical systems data.,Develop , driven models for classification and modeling of system behavior.", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=a112918994fefcbc&fccid=fdb210f6a49b1c13&vjs=3,"Staff Analytics Engineer, Data & AI",Warner Bros. Discovery,"New York, NY",152900,Full-time,4.0,"Design and implement , models that support flexible querying and , visualization.,You will manage projects from requirements gathering to planning to…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=c90ec8169fdb1e33&fccid=23db8b01ff3384c2&vjs=3,Director of Analytics and Data Science,KeyBank,"New York, NY 10023",170000,Full-time,3.5,"Supervision: Oversee a team of managers, specialists, , analysts and , scientists.,SME working with , , and model risk to ensure proper logic…", Data Scientist,New York
https://www.indeed.com/rc/clk?jk=55deb9282ea10ba4&fccid=c46d0116f6e69eae&vjs=3,Artificial Intelligence Research for Technology - Executive Director,"JPMorgan Chase Bank, N.A.","New York, NY",262500,Full-time,3.9,"You will be integral to all aspects of the research lifecycle such as formulating problems, gathering ,, generating hypotheses, developing models and…", Data Scientist,New York
